@logo      Multiple-Run
Bfac        2.000e-001
  creator    GPT
  @logo      B&M-General Particle Tracer
  numderivs           0
  cputime     7.800e-002
  time        5.000e-009
              x           y           z           G          Bx          By          Bz          ID 
    -2.579e-003  1.748e-003  8.264e-001  1.196e+000  2.791e-002 -1.873e-002  5.476e-001  4.404e+003 
     2.333e-003  2.575e-003  8.267e-001  1.196e+000 -2.801e-002 -2.736e-002  5.472e-001  4.415e+003 
    -2.215e-003 -8.514e-005  8.237e-001  1.196e+000  2.102e-002 -8.280e-004  5.479e-001  4.426e+003 
     1.710e-003 -3.465e-003  8.175e-001  1.195e+000 -1.128e-002  3.502e-002  5.466e-001  4.437e+003 
     2.499e-003  1.362e-003  8.194e-001  1.195e+000 -2.402e-002 -9.450e-003  5.472e-001  4.503e+003 
    -3.113e-003  1.744e-003  8.264e-001  1.196e+000  3.362e-002 -2.167e-002  5.471e-001  4.514e+003 
     3.398e-003 -2.183e-003  8.265e-001  1.196e+000 -3.907e-002  2.564e-002  5.466e-001  4.525e+003 
    -1.125e-003  2.122e-003  8.255e-001  1.196e+000  1.058e-002 -1.977e-002  5.480e-001  4.536e+003 
     3.057e-003 -3.066e-004  8.233e-001  1.196e+000 -3.026e-002  4.560e-003  5.474e-001  4.547e+003 
    -3.036e-003 -2.432e-003  8.174e-001  1.195e+000  3.070e-002  1.861e-002  5.466e-001  4.558e+003 
     1.594e-004  3.828e-003  8.196e-001  1.196e+000 -2.691e-003 -3.705e-002  5.469e-001  4.624e+003 
     3.228e-003 -5.689e-004  8.263e-001  1.196e+000 -3.504e-002  9.852e-003  5.473e-001  4.635e+003 
    -1.783e-003 -7.767e-004  8.261e-001  1.196e+000  1.819e-002  6.505e-003  5.482e-001  4.646e+003 
    -1.575e-004 -3.108e-003  8.265e-001  1.196e+000  3.099e-003  3.279e-002  5.476e-001  4.657e+003 
    -3.387e-003  1.434e-003  8.232e-001  1.196e+000  3.408e-002 -1.644e-002  5.469e-001  4.668e+003 
     3.294e-003  2.040e-003  8.176e-001  1.195e+000 -3.201e-002 -1.672e-002  5.466e-001  4.679e+003 
     8.416e-004 -2.718e-003  8.257e-001  1.196e+000 -8.467e-003  2.815e-002  5.477e-001  4.745e+003 
    -9.721e-004  2.266e-003  8.294e-001  1.196e+000  9.309e-003 -2.514e-002  5.480e-001  4.756e+003 
     1.136e-003  1.565e-003  8.260e-001  1.196e+000 -1.230e-002 -1.477e-002  5.482e-001  4.767e+003 
    -2.811e-003  7.694e-004  8.257e-001  1.196e+000  2.822e-002 -1.237e-002  5.476e-001  4.778e+003 
     1.220e-003 -2.390e-003  8.232e-001  1.196e+000 -8.841e-003  2.434e-002  5.477e-001  4.789e+003 
     1.759e-003  3.230e-003  8.162e-001  1.195e+000 -2.091e-002 -2.519e-002  5.469e-001  4.800e+003 
    -2.951e-003  5.316e-004  8.232e-001  1.196e+000  2.881e-002 -6.470e-003  5.475e-001  4.866e+003 
     2.553e-003 -1.405e-003  8.263e-001  1.196e+000 -2.696e-002  1.445e-002  5.477e-001  4.877e+003 
    -1.009e-003  2.906e-003  8.294e-001  1.196e+000  1.136e-002 -3.276e-002  5.476e-001  4.888e+003 
     2.249e-003 -1.049e-003  8.255e-001  1.196e+000 -2.013e-002  1.248e-002  5.479e-001  4.899e+003 
    -1.735e-003 -2.548e-003  8.203e-001  1.196e+000  1.698e-002  2.187e-002  5.475e-001  4.910e+003 
     1.411e-003 -4.010e-003  8.150e-001  1.195e+000 -7.786e-003  3.690e-002  5.464e-001  4.921e+003 
     3.220e-003  5.307e-004  8.234e-001  1.196e+000 -3.244e-002 -2.951e-003  5.473e-001  4.987e+003 
    -3.482e-003 -1.435e-003  8.268e-001  1.196e+000  3.986e-002  1.514e-002  5.470e-001  4.998e+003 
    -8.014e-004 -2.543e-003  8.288e-001  1.196e+000  1.044e-002  2.620e-002  5.479e-001  5.009e+003 
    -1.620e-003  1.720e-003  8.259e-001  1.196e+000  1.440e-002 -1.879e-002  5.480e-001  5.020e+003 
     2.960e-003  7.235e-004  8.228e-001  1.196e+000 -2.986e-002 -2.953e-003  5.475e-001  5.031e+003 
    -3.800e-003  1.056e-003  8.163e-001  1.195e+000  3.260e-002 -1.447e-002  5.466e-001  5.042e+003 
    -4.051e-005 -3.739e-003  8.229e-001  1.196e+000  3.522e-003  3.826e-002  5.469e-001  5.097e+003 
    -2.193e-003  3.129e-003  8.233e-001  1.196e+000  2.037e-002 -3.420e-002  5.468e-001  5.108e+003 
     4.325e-004  3.311e-003  8.262e-001  1.196e+000 -4.326e-003 -3.582e-002  5.473e-001  5.119e+003 
    -3.083e-003 -9.229e-004  8.258e-001  1.196e+000  3.179e-002  1.108e-002  5.474e-001  5.130e+003 
     2.358e-003 -2.181e-003  8.258e-001  1.196e+000 -2.429e-002  2.358e-002  5.475e-001  5.141e+003 
     1.779e-003  3.539e-003  8.199e-001  1.195e+000 -2.034e-002 -3.218e-002  5.465e-001  5.152e+003 
     3.361e-003 -1.877e-004  8.165e-001  1.195e+000 -2.902e-002  6.019e-003  5.470e-001  5.163e+003 
    -3.840e-003  1.417e-003  8.198e-001  1.195e+000  3.608e-002 -1.736e-002  5.464e-001  5.218e+003 
     1.989e-003 -2.484e-003  8.231e-001  1.196e+000 -1.646e-002  2.716e-002  5.474e-001  5.229e+003 
    -4.622e-005  2.947e-003  8.264e-001  1.196e+000 -2.464e-003 -3.124e-002  5.477e-001  5.240e+003 
     3.296e-003 -1.403e-003  8.269e-001  1.196e+000 -3.606e-002  1.681e-002  5.472e-001  5.251e+003 
    -2.391e-003 -2.668e-003  8.260e-001  1.196e+000  2.676e-002  2.763e-002  5.473e-001  5.262e+003 
     6.040e-004 -2.953e-003  8.202e-001  1.196e+000 -2.750e-003  2.684e-002  5.475e-001  5.273e+003 
    -2.222e-003  3.846e-003  8.150e-001  1.195e+000  1.598e-002 -3.686e-002  5.463e-001  5.284e+003 
    -2.762e-003 -2.137e-003  8.202e-001  1.196e+000  2.638e-002  1.854e-002  5.472e-001  5.350e+003 
    -1.179e-004 -3.962e-003  8.232e-001  1.196e+000  3.496e-003  4.099e-002  5.467e-001  5.361e+003 
    -2.421e-003  2.417e-003  8.261e-001  1.196e+000  2.397e-002 -2.905e-002  5.472e-001  5.372e+003 
     2.123e-003  1.027e-003  8.266e-001  1.196e+000 -2.216e-002 -9.414e-003  5.481e-001  5.383e+003 
    -4.282e-003  6.830e-004  8.233e-001  1.196e+000  4.566e-002 -9.202e-003  5.463e-001  5.394e+003 
     3.818e-003 -2.079e-003  8.205e-001  1.196e+000 -3.749e-002  2.292e-002  5.464e-001  5.405e+003 
     2.978e-004  4.579e-003  8.144e-001  1.195e+000 -8.821e-003 -3.986e-002  5.462e-001  5.416e+003 
     2.435e-003  3.684e-003  8.193e-001  1.195e+000 -2.744e-002 -3.455e-002  5.461e-001  5.471e+003 
    -3.628e-003 -9.818e-004  8.230e-001  1.196e+000  3.720e-002  7.819e-003  5.469e-001  5.482e+003 
     1.248e-003 -2.791e-003  8.262e-001  1.196e+000 -1.042e-002  3.078e-002  5.476e-001  5.493e+003 
     9.604e-004  3.783e-003  8.266e-001  1.196e+000 -1.133e-002 -4.255e-002  5.468e-001  5.504e+003 
     3.887e-003 -2.350e-004  8.260e-001  1.196e+000 -4.298e-002  4.500e-003  5.469e-001  5.515e+003 
    -3.282e-003 -2.739e-003  8.174e-001  1.195e+000  3.288e-002  2.319e-002  5.463e-001  5.526e+003 
    -9.117e-004 -3.754e-003  8.127e-001  1.195e+000  1.315e-002  2.984e-002  5.467e-001  5.537e+003 
    -1.240e-003  3.263e-003  8.197e-001  1.196e+000  9.136e-003 -3.067e-002  5.472e-001  5.592e+003 
     3.429e-003 -1.147e-004  8.228e-001  1.196e+000 -3.398e-002  2.494e-003  5.472e-001  5.603e+003 
    -2.643e-003 -1.903e-003  8.261e-001  1.196e+000  3.040e-002  1.772e-002  5.474e-001  5.614e+003 
     1.832e-003 -4.189e-003  8.264e-001  1.196e+000 -2.195e-002  5.032e-002  5.458e-001  5.625e+003 
    -2.575e-004  3.338e-003  8.258e-001  1.196e+000 -4.822e-005 -3.577e-002  5.474e-001  5.636e+003 
     3.061e-003  3.113e-003  8.171e-001  1.195e+000 -3.126e-002 -2.504e-002  5.463e-001  5.647e+003 
    -4.735e-003 -7.206e-004  8.127e-001  1.195e+000  4.200e-002 -3.314e-004  5.460e-001  5.658e+003 
    -1.153e-003 -3.348e-003  8.193e-001  1.195e+000  1.446e-002  2.972e-002  5.469e-001  5.713e+003 
    -4.005e-003  1.460e-003  8.261e-001  1.196e+000  4.639e-002 -1.614e-002  5.463e-001  5.724e+003 
     3.668e-003  1.508e-003  8.265e-001  1.196e+000 -4.219e-002 -1.518e-002  5.468e-001  5.735e+003 
    -2.412e-003  2.466e-004  8.265e-001  1.196e+000  2.463e-002 -3.911e-003  5.480e-001  5.746e+003 
     2.903e-003 -2.313e-003  8.231e-001  1.196e+000 -2.755e-002  2.609e-002  5.469e-001  5.757e+003 
     1.400e-004  4.692e-003  8.174e-001  1.195e+000 -6.206e-003 -4.509e-002  5.459e-001  5.768e+003 
    -4.202e-003  3.515e-004  8.194e-001  1.195e+000  4.064e-002 -8.019e-003  5.463e-001  5.834e+003 
     2.471e-003 -2.842e-003  8.263e-001  1.196e+000 -2.626e-002  3.196e-002  5.470e-001  5.845e+003 
     1.192e-003  2.326e-003  8.260e-001  1.196e+000 -1.412e-002 -2.257e-002  5.479e-001  5.856e+003 
     3.404e-003  1.316e-003  8.263e-001  1.196e+000 -3.735e-002 -1.418e-002  5.472e-001  5.867e+003 
    -3.197e-003 -2.430e-003  8.231e-001  1.196e+000  3.432e-002  2.261e-002  5.467e-001  5.878e+003 
    -2.326e-003 -3.841e-003  8.173e-001  1.195e+000  2.713e-002  3.357e-002  5.461e-001  5.889e+003 
     4.131e-003 -1.912e-003  8.174e-001  1.195e+000 -3.743e-002  2.318e-002  5.460e-001  5.955e+003 
    -2.036e-003 -2.032e-003  8.251e-001  1.196e+000  2.093e-002  1.758e-002  5.478e-001  5.966e+003 
     7.492e-004 -3.700e-003  8.260e-001  1.196e+000 -6.281e-003  4.004e-002  5.471e-001  5.977e+003 
    -2.361e-003  2.354e-003  8.263e-001  1.196e+000  2.487e-002 -2.536e-002  5.475e-001  5.988e+003 
     1.421e-003  3.750e-003  8.230e-001  1.196e+000 -1.439e-002 -3.885e-002  5.468e-001  5.999e+003 
    -3.493e-003 -1.444e-003  8.171e-001  1.195e+000  3.187e-002  9.304e-003  5.468e-001  6.010e+003 
    -2.778e-003  1.033e-003  8.230e-001  1.196e+000  2.609e-002 -1.154e-002  5.475e-001  6.076e+003 
     2.640e-003  6.868e-004  8.261e-001  1.196e+000 -2.744e-002 -4.535e-003  5.478e-001  6.087e+003 
    -3.354e-003  1.410e-003  8.259e-001  1.196e+000  3.540e-002 -1.823e-002  5.471e-001  6.098e+003 
     2.227e-003 -1.237e-003  8.257e-001  1.196e+000 -2.100e-002  1.340e-002  5.479e-001  6.109e+003 
    -4.488e-004  2.944e-003  8.228e-001  1.196e+000  1.841e-003 -2.762e-002  5.476e-001  6.120e+003 
     4.680e-003 -1.510e-004  8.162e-001  1.195e+000 -4.307e-002  6.365e-003  5.460e-001  6.131e+003 
     2.440e-003 -2.157e-003  8.232e-001  1.196e+000 -2.293e-002  2.209e-002  5.474e-001  6.197e+003 
     9.241e-004  3.553e-003  8.264e-001  1.196e+000 -1.109e-002 -3.826e-002  5.472e-001  6.208e+003 
     3.087e-003 -1.171e-004  8.280e-001  1.196e+000 -3.129e-002  3.407e-003  5.476e-001  6.219e+003 
    -2.186e-003 -1.983e-003  8.253e-001  1.196e+000  2.187e-002  1.888e-002  5.477e-001  6.230e+003 
    -6.710e-004 -3.924e-003  8.226e-001  1.196e+000  9.117e-003  3.907e-002  5.468e-001  6.241e+003 
    -3.694e-003  2.335e-003  8.148e-001  1.195e+000  2.944e-002 -2.450e-002  5.464e-001  6.252e+003 
    -3.204e-003 -3.734e-003  8.231e-001  1.196e+000  3.722e-002  4.003e-002  5.456e-001  6.318e+003 
     4.472e-004 -2.582e-003  8.261e-001  1.196e+000 -2.362e-003  2.605e-002  5.479e-001  6.329e+003 
    -7.930e-004  2.980e-003  8.288e-001  1.196e+000  6.704e-003 -3.306e-002  5.476e-001  6.340e+003 
     2.708e-003  1.638e-003  8.257e-001  1.196e+000 -2.969e-002 -1.444e-002  5.475e-001  6.351e+003 
    -3.411e-003 -1.384e-004  8.225e-001  1.196e+000  3.329e-002 -2.830e-003  5.472e-001  6.362e+003 
     1.620e-003 -4.204e-003  8.142e-001  1.195e+000 -7.933e-003  3.877e-002  5.463e-001  6.373e+003 
    -3.246e-003  2.882e-003  8.198e-001  1.195e+000  2.876e-002 -3.108e-002  5.462e-001  6.428e+003 
     2.774e-003  2.067e-003  8.226e-001  1.196e+000 -2.766e-002 -1.896e-002  5.472e-001  6.439e+003 
    -3.116e-003 -1.500e-005  8.252e-001  1.196e+000  3.025e-002 -4.252e-004  5.476e-001  6.450e+003 
     3.593e-003 -9.650e-004  8.263e-001  1.196e+000 -3.926e-002  1.044e-002  5.470e-001  6.461e+003 
    -8.489e-004  3.420e-003  8.258e-001  1.196e+000  7.494e-003 -3.630e-002  5.473e-001  6.472e+003 
     3.438e-003 -1.250e-003  8.203e-001  1.196e+000 -3.081e-002  1.586e-002  5.471e-001  6.483e+003 
    -2.793e-003 -3.332e-003  8.160e-001  1.195e+000  3.009e-002  2.522e-002  5.464e-001  6.494e+003 
     1.744e-003 -3.451e-003  8.200e-001  1.196e+000 -1.148e-002  3.421e-002  5.471e-001  6.549e+003 
     2.165e-003  4.410e-003  8.230e-001  1.196e+000 -2.756e-002 -4.776e-002  5.456e-001  6.560e+003 
     3.514e-003 -2.424e-004  8.263e-001  1.196e+000 -3.742e-002  4.750e-003  5.473e-001  6.571e+003 
    -2.794e-003 -2.750e-003  8.263e-001  1.196e+000  3.152e-002  2.956e-002  5.469e-001  6.582e+003 
    -1.543e-003 -2.465e-003  8.253e-001  1.196e+000  1.780e-002  2.330e-002  5.477e-001  6.593e+003 
    -3.365e-003  3.145e-003  8.198e-001  1.195e+000  3.082e-002 -3.390e-002  5.460e-001  6.604e+003 
     3.941e-003  2.510e-003  8.140e-001  1.195e+000 -3.781e-002 -1.475e-002  5.463e-001  6.615e+003 
     6.447e-004 -4.515e-003  8.199e-001  1.195e+000 -2.792e-003  4.552e-002  5.460e-001  6.681e+003 
    -1.318e-003  4.016e-003  8.230e-001  1.196e+000  1.053e-002 -4.304e-002  5.465e-001  6.692e+003 
     1.860e-003  3.156e-003  8.260e-001  1.196e+000 -2.093e-002 -3.295e-002  5.472e-001  6.703e+003 
    -4.339e-003 -1.150e-003  8.265e-001  1.196e+000  5.060e-002  1.238e-002  5.461e-001  6.714e+003 
     2.570e-003 -3.351e-003  8.255e-001  1.196e+000 -2.836e-002  3.718e-002  5.466e-001  6.725e+003 
     1.388e-003  3.889e-003  8.196e-001  1.195e+000 -1.715e-002 -3.560e-002  5.464e-001  6.736e+003 
     4.300e-003  1.617e-004  8.143e-001  1.195e+000 -3.721e-002  4.438e-003  5.464e-001  6.747e+003 
    -3.810e-003  1.378e-003  8.191e-001  1.195e+000  3.420e-002 -1.695e-002  5.465e-001  6.802e+003 
     2.665e-003 -2.817e-003  8.225e-001  1.196e+000 -2.343e-002  3.171e-002  5.468e-001  6.813e+003 
    -1.277e-003  4.305e-003  8.260e-001  1.196e+000  1.473e-002 -4.923e-002  5.461e-001  6.824e+003 
     4.066e-003 -7.894e-004  8.263e-001  1.196e+000 -4.535e-002  1.079e-002  5.466e-001  6.835e+003 
    -1.674e-003 -3.743e-003  8.256e-001  1.196e+000  1.949e-002  3.992e-002  5.467e-001  6.846e+003 
     3.120e-004 -4.176e-003  8.174e-001  1.196e+000  1.042e-003  3.661e-002  5.470e-001  6.857e+003 
    -3.143e-003  4.060e-003  8.142e-001  1.195e+000  2.335e-002 -3.976e-002  5.457e-001  6.868e+003 
     3.950e-003  4.709e-004  8.202e-001  1.196e+000 -3.764e-002 -1.955e-003  5.469e-001  6.923e+003 
    -3.855e-003 -1.618e-003  8.225e-001  1.196e+000  4.106e-002  1.314e-002  5.466e-001  6.934e+003 
    -6.107e-004 -3.919e-003  8.261e-001  1.196e+000  7.394e-003  4.298e-002  5.469e-001  6.945e+003 
    -1.986e-003  3.073e-003  8.258e-001  1.196e+000  1.808e-002 -3.527e-002  5.471e-001  6.956e+003 
     2.143e-003  1.408e-003  8.258e-001  1.196e+000 -2.263e-002 -1.286e-002  5.479e-001  6.967e+003 
    -4.562e-003  1.402e-003  8.161e-001  1.195e+000  4.036e-002 -1.703e-002  5.460e-001  6.978e+003 
     3.718e-003 -3.676e-003  8.108e-001  1.195e+000 -2.434e-002  3.521e-002  5.459e-001  6.989e+003 
    -2.213e-003  4.000e-003  8.197e-001  1.196e+000  1.952e-002 -4.044e-002  5.464e-001  7.044e+003 
     3.702e-003  2.629e-003  8.260e-001  1.196e+000 -4.401e-002 -2.833e-002  5.460e-001  7.055e+003 
    -2.995e-003 -1.409e-003  8.260e-001  1.196e+000  3.177e-002  1.370e-002  5.475e-001  7.066e+003 
     1.269e-003 -3.819e-003  8.261e-001  1.196e+000 -1.170e-002  4.311e-002  5.468e-001  7.077e+003 
     3.017e-004  4.521e-003  8.231e-001  1.196e+000 -5.535e-003 -4.764e-002  5.462e-001  7.088e+003 
     4.074e-003  1.606e-003  8.172e-001  1.196e+000 -3.709e-002 -1.125e-002  5.468e-001  7.099e+003 
     4.295e-003 -2.205e-003  8.172e-001  1.195e+000 -3.839e-002  2.565e-002  5.459e-001  7.165e+003 
     4.319e-004  2.899e-003  8.254e-001  1.196e+000 -6.667e-003 -2.845e-002  5.477e-001  7.176e+003 
     3.766e-003 -5.353e-005  8.258e-001  1.196e+000 -4.021e-002  1.347e-003  5.471e-001  7.187e+003 
    -2.724e-003 -2.234e-003  8.260e-001  1.196e+000  3.070e-002  2.152e-002  5.473e-001  7.198e+003 
    -8.406e-004 -4.638e-003  8.230e-001  1.196e+000  1.347e-002  4.960e-002  5.459e-001  7.209e+003 
    -2.160e-003  3.836e-003  8.169e-001  1.195e+000  1.440e-002 -3.758e-002  5.463e-001  7.220e+003 
     3.067e-003  4.384e-003  8.123e-001  1.195e+000 -3.317e-002 -3.295e-002  5.456e-001  7.231e+003 
    -3.283e-003 -2.650e-003  8.168e-001  1.195e+000  3.180e-002  1.937e-002  5.465e-001  7.286e+003 
    -2.002e-003 -2.761e-003  8.259e-001  1.196e+000  2.262e-002  2.772e-002  5.474e-001  7.297e+003 
    -3.119e-003  2.020e-003  8.254e-001  1.196e+000  3.278e-002 -2.134e-002  5.471e-001  7.308e+003 
     2.539e-003  2.660e-003  8.253e-001  1.196e+000 -2.643e-002 -2.772e-002  5.471e-001  7.319e+003 
    -3.306e-003  9.426e-004  8.224e-001  1.196e+000  3.034e-002 -1.124e-002  5.473e-001  7.330e+003 
     3.614e-003 -3.518e-003  8.160e-001  1.195e+000 -2.908e-002  3.658e-002  5.457e-001  7.341e+003 
    -1.256e-003  5.156e-003  8.114e-001  1.195e+000  2.038e-003 -4.652e-002  5.456e-001  7.352e+003 
     2.320e-003  2.712e-003  8.225e-001  1.196e+000 -2.453e-002 -2.347e-002  5.472e-001  7.407e+003 
    -3.593e-003 -3.619e-004  8.262e-001  1.196e+000  3.889e-002  1.021e-003  5.472e-001  7.418e+003 
     4.450e-004 -3.228e-003  8.252e-001  1.196e+000 -1.694e-003  3.338e-002  5.474e-001  7.429e+003 
     1.386e-003  2.987e-003  8.256e-001  1.196e+000 -1.706e-002 -2.938e-002  5.475e-001  7.440e+003 
     4.746e-003  1.666e-003  8.230e-001  1.196e+000 -5.223e-002 -1.729e-002  5.456e-001  7.451e+003 
    -4.622e-003 -2.357e-003  8.158e-001  1.195e+000  4.476e-002  1.650e-002  5.457e-001  7.462e+003 
    -7.764e-004  4.398e-003  8.228e-001  1.196e+000  5.403e-003 -4.556e-002  5.463e-001  7.528e+003 
     3.145e-003 -3.766e-004  8.254e-001  1.196e+000 -3.075e-002  6.044e-003  5.476e-001  7.539e+003 
    -1.182e-003 -3.442e-003  8.277e-001  1.196e+000  1.128e-002  3.675e-002  5.472e-001  7.550e+003 
     3.265e-004 -4.207e-003  8.257e-001  1.196e+000 -2.086e-003  4.585e-002  5.466e-001  7.561e+003 
    -2.698e-003  2.806e-003  8.224e-001  1.196e+000  2.543e-002 -2.891e-002  5.469e-001  7.572e+003 
     2.848e-003  4.346e-003  8.147e-001  1.195e+000 -3.057e-002 -3.644e-002  5.457e-001  7.583e+003 
    -1.397e-003 -3.602e-003  8.221e-001  1.196e+000  1.785e-002  3.264e-002  5.471e-001  7.649e+003 
    -2.473e-003  1.916e-003  8.254e-001  1.196e+000  2.310e-002 -2.055e-002  5.476e-001  7.660e+003 
     2.802e-003  1.917e-003  8.285e-001  1.196e+000 -3.171e-002 -1.916e-002  5.474e-001  7.671e+003 
    -2.889e-003  2.325e-003  8.255e-001  1.196e+000  2.863e-002 -2.710e-002  5.471e-001  7.682e+003 
     2.652e-003 -2.655e-003  8.201e-001  1.196e+000 -2.238e-002  2.695e-002  5.471e-001  7.693e+003 
    -9.418e-004  5.021e-003  8.137e-001  1.195e+000  3.032e-003 -4.396e-002  5.460e-001  7.704e+003 
     2.222e-003  3.172e-003  8.223e-001  1.196e+000 -2.322e-002 -3.003e-002  5.469e-001  7.759e+003 
    -3.711e-003 -1.526e-003  8.229e-001  1.196e+000  3.765e-002  1.411e-002  5.469e-001  7.770e+003 
     2.555e-003 -2.810e-003  8.260e-001  1.196e+000 -2.700e-002  3.042e-002  5.470e-001  7.781e+003 
     3.220e-004  4.032e-003  8.262e-001  1.196e+000 -5.171e-003 -4.357e-002  5.469e-001  7.792e+003 
     3.496e-003  5.632e-004  8.244e-001  1.196e+000 -3.508e-002 -1.499e-003  5.473e-001  7.803e+003 
    -4.503e-003 -9.829e-004  8.200e-001  1.196e+000  4.549e-002  4.707e-003  5.463e-001  7.814e+003 
    -8.308e-004 -5.093e-003  8.142e-001  1.195e+000  1.200e-002  4.441e-002  5.458e-001  7.825e+003 
     5.765e-004  4.516e-003  8.199e-001  1.196e+000 -1.143e-002 -4.356e-002  5.463e-001  7.880e+003 
     4.532e-003 -6.060e-004  8.228e-001  1.196e+000 -4.651e-002  8.943e-003  5.462e-001  7.891e+003 
    -2.142e-003 -3.886e-003  8.262e-001  1.196e+000  2.514e-002  4.349e-002  5.463e-001  7.902e+003 
     1.860e-004 -2.898e-003  8.259e-001  1.196e+000  4.192e-005  2.944e-002  5.477e-001  7.913e+003 
    -3.582e-003  3.329e-003  8.258e-001  1.196e+000  4.085e-002 -3.877e-002  5.457e-001  7.924e+003 
     2.392e-003  3.199e-003  8.226e-001  1.196e+000 -2.739e-002 -2.945e-002  5.468e-001  7.935e+003 
    -4.992e-003  5.974e-004  8.138e-001  1.195e+000  4.218e-002 -1.269e-002  5.460e-001  7.946e+003 
    -2.910e-003  3.577e-003  8.195e-001  1.195e+000  2.452e-002 -3.767e-002  5.460e-001  8.012e+003 
     2.726e-003  2.689e-003  8.225e-001  1.196e+000 -2.825e-002 -2.497e-002  5.470e-001  8.023e+003 
    -4.376e-003  8.403e-004  8.259e-001  1.196e+000  4.871e-002 -1.047e-002  5.464e-001  8.034e+003 
     3.927e-003 -1.639e-003  8.258e-001  1.196e+000 -4.347e-002  1.756e-002  5.465e-001  8.045e+003 
    -5.200e-004  3.001e-003  8.252e-001  1.196e+000  2.976e-003 -3.062e-002  5.476e-001  8.056e+003 
     3.929e-003 -2.300e-003  8.187e-001  1.195e+000 -3.460e-002  2.631e-002  5.461e-001  8.067e+003 
    -3.912e-003 -2.999e-003  8.139e-001  1.195e+000  3.805e-002  2.034e-002  5.460e-001  8.078e+003 
     1.456e-003 -4.436e-003  8.194e-001  1.195e+000 -9.457e-003  4.446e-002  5.460e-001  8.133e+003 
     2.599e-004  5.144e-003  8.227e-001  1.196e+000 -4.501e-003 -5.582e-002  5.454e-001  8.144e+003 
     4.497e-003  1.527e-004  8.257e-001  1.196e+000 -5.076e-002  1.263e-003  5.462e-001  8.155e+003 
    -3.089e-003 -2.754e-003  8.261e-001  1.196e+000  3.425e-002  2.969e-002  5.467e-001  8.166e+003 
     2.615e-004 -3.672e-003  8.226e-001  1.196e+000 -5.972e-004  3.554e-002  5.471e-001  8.177e+003 
    -4.613e-003  2.417e-003  8.169e-001  1.195e+000  4.064e-002 -2.764e-002  5.456e-001  8.188e+003 
    -2.923e-003 -3.657e-003  8.195e-001  1.195e+000  3.223e-002  3.247e-002  5.460e-001  8.254e+003 
     3.219e-004 -4.670e-003  8.261e-001  1.196e+000 -2.955e-003  5.361e-002  5.460e-001  8.265e+003 
    -1.399e-003  3.597e-003  8.255e-001  1.196e+000  1.163e-002 -3.944e-002  5.470e-001  8.276e+003 
     2.370e-003  3.612e-003  8.258e-001  1.196e+000 -2.722e-002 -3.822e-002  5.466e-001  8.287e+003 
    -4.652e-003 -1.235e-003  8.254e-001  1.196e+000  5.274e-002  1.347e-002  5.459e-001  8.298e+003 
     2.883e-003 -3.385e-003  8.166e-001  1.195e+000 -2.160e-002  3.293e-002  5.464e-001  8.309e+003 
